customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,internet_service,online_security,tech_support,contract,payment_method,monthly_charges,total_charges,churn
932,Male,1,No,No,70.0,Yes,Fiber,Yes,Yes,Month-to-month,Credit card,81.27271250102311,986.1066448531404,1
933,Female,1,Yes,No,68.0,Yes,No,No internet,No,Two year,Credit card,86.52353767213374,1798.410419155978,0
934,Female,0,No,Yes,63.0,Yes,Fiber,No,No,Two year,Electronic check,54.56675648882773,6390.586728494695,1
935,Female,0,No,Yes,9.0,Yes,Fiber,Yes,Yes,Month-to-month,Bank transfer,65.85847097965333,3254.911966587242,1
936,Male,0,Yes,No,39.0,Yes,DSL,Yes,Yes,One year,Bank transfer,86.3297875777467,5341.865396528372,0
937,Male,1,No,No,59.0,Yes,Fiber,Yes,Yes,One year,Bank transfer,68.33769115431029,5298.499541487494,0
938,Female,1,No,Yes,10.0,Yes,No,No,No internet,One year,Mailed check,22.804247298661313,2843.7769349725836,1
939,Male,0,Yes,No,30.0,Yes,DSL,No internet,No,One year,Credit card,76.45669093355812,4296.012754732935,0
940,Female,0,No,Yes,44.0,Yes,DSL,Yes,No,Two year,Credit card,105.90046002973429,4109.568114914685,0
941,Female,0,No,Yes,,Yes,No,Yes,No,One year,Electronic check,83.82905209215781,3527.3262525615937,0
942,Female,0,Yes,No,10.0,Yes,No,Yes,Yes,One year,Bank transfer,100.3248885209948,2053.7006587260344,0
943,Female,0,No,Yes,70.0,Yes,No,No,No internet,Month-to-month,Electronic check,39.02877541108159,3742.568359961947,0
944,Female,0,Yes,Yes,20.0,Yes,No,Yes,No internet,One year,Credit card,66.2175240329399,687.6957143456037,0
945,Female,0,No,No,49.0,Yes,Fiber,No internet,No,One year,Mailed check,59.03897467133991,5710.644647090307,0
946,Female,0,Yes,Yes,46.0,Yes,No,No,No,Two year,Credit card,77.61390041350086,3990.1369495934932,0
947,Female,0,No,Yes,,Yes,No,Yes,Yes,Month-to-month,Credit card,32.95315268072471,6405.715631080288,0
948,Female,0,No,No,65.0,Yes,No,No internet,No internet,Month-to-month,Credit card,59.447012561046186,1836.7362641175685,0
949,Male,0,No,Yes,34.0,Yes,No,No internet,No,Two year,Bank transfer,82.56522238062158,3259.4204095637433,1
950,Male,0,No,No,49.0,Yes,Fiber,No internet,Yes,Two year,Mailed check,67.40309418852718,7358.850003907962,0
951,Male,0,Yes,Yes,16.0,Yes,No,Yes,Yes,Two year,Mailed check,31.182297565115043,4238.252736186422,0
952,Female,0,No,Yes,37.0,Yes,DSL,Yes,Yes,Two year,Mailed check,68.42555304791843,7310.74671810496,0
953,Male,0,Yes,No,40.0,Yes,DSL,Yes,No,One year,Electronic check,86.17474780870351,3239.7658125973953,0
954,Male,0,No,Yes,49.0,Yes,No,No internet,No internet,Two year,Bank transfer,79.77875856548053,7438.286216993383,0
955,Male,1,Yes,No,39.0,No,No,No internet,No,Month-to-month,Mailed check,90.83030171773417,3997.3102927054197,1
956,Female,0,No,No,48.0,Yes,DSL,No internet,Yes,Month-to-month,Mailed check,51.22085940785726,1649.6578950638107,0
957,Male,0,Yes,Yes,35.0,Yes,No,No,Yes,One year,Bank transfer,90.29076241098804,4129.002418142199,0
958,Female,0,No,No,70.0,Yes,No,No internet,No internet,Two year,Credit card,73.9229537839993,5376.099124037719,0
959,Male,0,Yes,Yes,28.0,Yes,DSL,Yes,No internet,Two year,Credit card,86.51723181549346,5663.458271950994,0
960,Female,0,Yes,Yes,40.0,Yes,DSL,No,Yes,One year,Bank transfer,61.03128766631137,4163.880562948036,0
961,Male,1,Yes,No,18.0,No,Fiber,No,No,One year,Mailed check,37.469626006162144,4085.192599515614,0
962,Male,0,No,Yes,38.0,No,DSL,No internet,No,One year,Mailed check,109.1725762251446,1968.8960179848923,0
963,Male,0,No,Yes,52.0,Yes,DSL,No,No internet,Two year,Electronic check,92.96252756033262,708.5999892289337,0
964,Female,0,No,No,61.0,Yes,Fiber,No internet,Yes,Two year,Electronic check,88.61961876569713,552.7524232509484,0
965,Male,1,Yes,No,67.0,Yes,No,No internet,No internet,Month-to-month,Mailed check,102.75021524532987,3119.0668977732225,0
966,Male,0,No,No,47.0,Yes,No,Yes,No,One year,Electronic check,107.70630236550166,2304.9568496315105,0
967,Female,0,Yes,Yes,36.0,Yes,DSL,No internet,No,One year,Electronic check,53.52082640566042,7171.440909626432,0
968,Female,1,Yes,No,13.0,Yes,DSL,No internet,Yes,One year,Electronic check,27.801902807497605,408.92480136611124,1
969,Female,0,Yes,No,51.0,Yes,No,No internet,Yes,One year,Bank transfer,82.74953235401306,6572.783015551283,0
970,Male,0,No,No,15.0,No,DSL,Yes,Yes,Two year,Mailed check,97.68845403820646,4138.38801006042,0
971,Male,0,No,Yes,32.0,Yes,No,Yes,Yes,Month-to-month,Mailed check,82.24929038788152,6371.697789623824,1
972,Male,0,No,No,51.0,Yes,DSL,Yes,No,Month-to-month,Credit card,69.98885099767028,1301.4237274629056,1
973,Female,0,Yes,Yes,10.0,Yes,No,No,No,Two year,Mailed check,69.13778202276389,7208.834011112809,0
974,Male,0,Yes,Yes,3.0,No,No,No internet,No,Two year,Mailed check,32.56094441805552,2860.576640394094,1
975,Female,0,Yes,No,29.0,Yes,No,No internet,No internet,One year,Electronic check,39.17813866813963,7825.173243889444,0
976,Female,0,No,No,15.0,Yes,No,Yes,Yes,One year,Credit card,35.147237428895735,6143.189998184597,0
977,Male,0,No,Yes,9.0,Yes,Fiber,No,No,One year,Electronic check,56.70390779761865,6798.594851281108,0
978,Male,0,No,No,31.0,Yes,DSL,Yes,No,Two year,Electronic check,67.58327274170898,367.1381522096469,0
979,Female,0,No,No,69.0,No,DSL,No internet,No,Two year,Credit card,65.12725356448163,164.73627297841406,1
980,Female,0,Yes,Yes,3.0,Yes,Fiber,No internet,No internet,Two year,Mailed check,45.56557378051101,1578.0521293075449,0
981,Male,1,Yes,No,53.0,Yes,DSL,Yes,No,Month-to-month,Bank transfer,37.406292321716016,5630.589102254601,0
982,Male,0,No,No,13.0,Yes,DSL,No internet,No internet,One year,Electronic check,73.84983232182095,4924.6718145168525,1
983,Female,0,Yes,No,8.0,Yes,DSL,,Yes,Month-to-month,Credit card,49.49995631726111,6362.646499363273,0
984,Female,0,No,No,40.0,Yes,No,No internet,No,One year,Mailed check,28.417670002296497,6415.895890304174,0
985,Male,0,Yes,Yes,68.0,Yes,DSL,No internet,No internet,Two year,Mailed check,73.6996997067108,6626.843525539191,0
986,Male,0,No,No,9.0,Yes,DSL,No,No,Month-to-month,Mailed check,91.1088539954546,7954.639673826689,0
987,Female,0,Yes,Yes,64.0,Yes,No,Yes,Yes,Month-to-month,Credit card,25.06792836640765,5188.140351440005,0
988,Male,0,Yes,Yes,34.0,Yes,No,Yes,Yes,Two year,Electronic check,50.03852148636608,4093.7939363716664,0
989,Female,0,Yes,No,65.0,Yes,DSL,No internet,No,Two year,Mailed check,37.45493062372345,3077.2611565447396,0
990,Male,0,No,No,26.0,Yes,Fiber,Yes,No internet,One year,Credit card,82.60693678841794,7737.839195647438,0
991,Female,0,Yes,No,34.0,Yes,DSL,No,No,One year,Bank transfer,99.35219207130629,5237.341380793388,1
992,Female,0,No,Yes,28.0,Yes,Fiber,Yes,Yes,Two year,Mailed check,36.2467684125577,5705.754554215391,0
993,Male,0,No,Yes,15.0,Yes,Fiber,No internet,Yes,One year,Electronic check,103.4810541845686,5891.686923962998,1
994,Male,0,No,No,17.0,Yes,DSL,Yes,No,Month-to-month,Credit card,45.34286458634355,2336.3312444087815,1
995,Female,0,No,No,11.0,Yes,DSL,No,Yes,Two year,Bank transfer,37.235123646830495,5800.498532871912,1
996,Male,0,No,Yes,49.0,Yes,Fiber,No,Yes,Two year,Electronic check,107.77956270743563,1922.1050417822767,0
997,Male,0,No,Yes,21.0,Yes,No,No internet,Yes,Two year,Mailed check,90.00530588110053,4219.946180946127,0
998,Female,0,Yes,Yes,31.0,Yes,DSL,No,No,Two year,Electronic check,52.02738013759733,1176.89181734762,1
999,Female,0,Yes,Yes,28.0,No,Fiber,No internet,Yes,Two year,Bank transfer,71.44237762952264,4264.775796557375,0
1000,Male,0,Yes,No,21.0,Yes,Fiber,Yes,No internet,One year,Credit card,69.05058590190916,7186.27705972777,0
